,ADX,ADX_RB_13,ADX_RB_2,ADX_RB_21,ADX_RB_3,ADX_RB_5,ADX_RB_8,Close_EMA200,EMA15_30,EMA15_30_RB_13,EMA15_30_RB_2,EMA15_30_RB_21,EMA15_30_RB_3,EMA15_30_RB_5,EMA15_30_RB_8,EMA5_20,EMA5_20_RB_short_13,EMA5_20_RB_short_2,EMA5_20_RB_short_3,EMA5_20_RB_short_5,EMA5_20_RB_short_8,RSI_EMA5,RSI_EMA5_RB_13,RSI_EMA5_RB_2,RSI_EMA5_RB_21,RSI_EMA5_RB_3,RSI_EMA5_RB_5,RSI_EMA5_RB_8,RSI_RB_short_13,RSI_RB_short_2,RSI_RB_short_3,RSI_RB_short_5,RSI_RB_short_8,Rolling_EMA30_RB_short_13,Rolling_EMA30_RB_short_2,Rolling_EMA30_RB_short_3,Rolling_EMA30_RB_short_5,Rolling_EMA30_RB_short_8,Rolling_EMA50_RB_13,Rolling_EMA50_RB_2,Rolling_EMA50_RB_21,Rolling_EMA50_RB_3,Rolling_EMA50_RB_5,Rolling_EMA50_RB_8,Stochastic,Stochastic_RB_13,Stochastic_RB_2,Stochastic_RB_21,Stochastic_RB_3,Stochastic_RB_5,Stochastic_RB_8,pred_down_0,pred_down_1,pred_down_2,pred_down_3,pred_down_4,pred_down_5,pred_down_6,pred_down_7,pred_down_8,pred_down_9,pred_down_short_0,pred_down_short_1,pred_down_short_2,pred_down_short_3,pred_down_short_4,pred_down_short_5,pred_down_short_6,pred_down_short_7,pred_down_short_8,pred_down_short_9,pred_up_0,pred_up_1,pred_up_2,pred_up_3,pred_up_4,pred_up_5,pred_up_6,pred_up_7,pred_up_8,pred_up_9,pred_up_short_0,pred_up_short_1,pred_up_short_2,pred_up_short_3,pred_up_short_4,pred_up_short_5,pred_up_short_6,pred_up_short_7,pred_up_short_8,pred_up_short_9,trade_flag,trade_result
14886,19.96401275,18.87776961,13.12580138,23.41770752,16.76883403,43.12929847,13.48415852,-4.554894007,-1.302481135,-1.346288285,-0.730993322,1.136182589,-0.676478481,-0.493430933,0.137067699,-1.16432262,-0.778718489,-1.040954291,-1.253203603,-0.807685025,0.012859317,42.24327288,52.00427071,44.66288623,61.30321814,44.01304315,37.22169316,54.45125786,40.29451138,46.4459591,33.42884432,42.66009852,45.63445867,-0.00052827,-0.000133515,-0.00016892,-0.000351638,-0.000536138,-0.000772777,-0.000420166,-0.002505894,-0.000548282,-0.000748089,-0.001027999,3.184713376,51.06382979,80.83623693,31.09756098,21.77777778,45.01845018,62.37942122,0.783795539,0.595358659,0.442544052,0.66910789,0.793139621,0.933517673,0.91185199,0.944348357,0.957973612,0.907723737,0.900246956,0.818738906,0.711027519,0.725646891,0.792882961,0.924041483,0.94713767,0.958901772,0.967012341,0.951930875,0.216204461,0.404641341,0.557455948,0.33089211,0.206860379,0.066482327,0.08814801,0.055651643,0.042026388,0.092276263,0.099753044,0.181261094,0.288972481,0.274353109,0.207117039,0.075958517,0.05286233,0.041098228,0.032987659,0.048069125,-1,1
15002,34.16723265,50.24735415,24.55584821,23.27890123,29.8719212,19.69952739,29.452566,-7.034290994,-1.201483998,-1.931556751,0.040716606,-0.993046528,-0.396982836,-0.937594054,-1.649128148,-1.61253477,0.58867524,-1.303766922,-1.088929052,-0.864233512,-0.064901435,35.08268571,37.38705851,58.33734872,48.19625925,57.06503364,51.80216392,37.37663369,66.77908938,28.37653479,38.2585752,40.70660522,40.74567244,-0.000585011,-0.000210354,-0.000310207,-0.000450654,-0.000647258,-0.001414424,-0.000491571,-0.002938632,-0.000340583,-0.00026095,-0.0005117,15.06849315,65.36585366,50,38.15789474,75.34246575,94.29824561,55.83126551,0.278231634,0.530706369,0.478013798,0.793642665,0.789187588,0.873288705,0.894935834,0.87624403,0.930600718,0.913212599,0.421113436,0.586092246,0.687268353,0.81988112,0.895294864,0.937001892,0.960608294,0.946702234,0.947709275,0.960899406,0.721768366,0.469293631,0.521986202,0.206357335,0.210812412,0.126711295,0.105064166,0.12375597,0.069399282,0.086787401,0.578886564,0.413907754,0.312731647,0.18011888,0.104705136,0.062998108,0.039391706,0.053297766,0.052290725,0.039100594,-1,1
15017,40.10657133,21.99813578,51.30057784,24.59148997,34.16723265,24.55584821,19.69952739,-2.617892297,0.085776231,-1.340359964,-1.119394098,-0.671408949,-1.201483998,0.040716606,-0.937594054,0.934584871,-1.241118006,1.230394534,1.152303286,0.424231115,-0.194417813,57.91125036,49.13907979,34.28310214,48.00164021,35.08268571,58.33734872,51.80216392,24.19889503,66.13798573,72.02072539,57.34126984,48.67346939,0.00039864,8.60E-05,0.000165957,0.000345622,0.000443413,-0.000910859,0.000243944,-0.00259208,9.73E-05,-0.000394307,-0.000163663,62.42690058,21.20141343,70.13487476,95.215311,15.06849315,50,94.29824561,0.890229882,0.815022625,0.82822786,0.713919334,0.70202242,0.702719823,0.576069727,0.653680274,0.381674248,0.402056786,0.914662124,0.872187593,0.869663147,0.85355307,0.833068901,0.749684038,0.685345321,0.661163894,0.453698537,0.408388333,0.109770118,0.184977375,0.17177214,0.286080666,0.29797758,0.297280177,0.423930273,0.346319726,0.618325752,0.597943214,0.085337876,0.127812407,0.130336853,0.14644693,0.166931099,0.250315962,0.314654679,0.338836106,0.546301463,0.591611667,1,1
15061,27.38451324,19.71305631,18.14754602,22.73643393,20.06612798,48.9282735,33.87394776,-1.825768729,0.099322712,-0.329076759,1.578128422,-1.622493599,1.824433377,2.02057988,0.83417082,-1.610136576,0.698797182,-1.572633913,-0.44810402,0.07268784,0.218696563,42.67616905,48.48407536,53.47746335,43.38530147,53.68379,57.63525322,63.79565512,48.74184529,23.56060606,41.26126126,52.34297109,59.26243568,-0.000427907,-0.000182232,-0.000401876,-0.000485707,-0.000463966,0.001695648,-0.000224047,0.001311963,-7.77E-05,0.000348424,0.001690509,42.82485876,3.488372093,36.15702479,38.66348449,68.38842975,29.20863309,85.86448598,0.13158769,0.237755848,0.313984578,0.117776019,0.124325713,0.188136521,0.248318711,0.267755564,0.537294507,0.692266184,0.768054301,0.77398444,0.880378555,0.836580352,0.718030528,0.730720983,0.807052787,0.820395306,0.882173079,0.982140251,0.86841231,0.762244152,0.686015422,0.882223981,0.875674287,0.811863479,0.751681289,0.732244436,0.462705493,0.307733816,0.231945699,0.22601556,0.119621445,0.163419648,0.281969472,0.269279017,0.192947213,0.179604694,0.117826921,0.017859749,-1,1
15063,32.80946753,21.48498493,17.89628138,24.33096114,15.35680084,39.73841833,38.06430054,-0.429208619,-0.009407834,-0.56752901,1.434342618,-1.599942634,1.769066839,1.937230255,1.579951371,-1.049302415,0.592598909,-1.610136576,-1.484330232,-0.44810402,0.264918576,43.04118288,46.46304234,53.55456859,43.02646022,52.36013546,53.71960105,68.99955315,59.8540146,37.06844337,38.44221106,41.26126126,49.15730337,-0.000547433,-6.79E-05,-0.000174993,-0.000469798,-0.000571533,0.001740078,-0.000300301,0.001335375,-0.000204826,0.00021387,0.001325199,58.53107345,19.57040573,63.01652893,35.56085919,51.44628099,37.12230216,97.96839729,0.313984578,0.117776019,0.124325713,0.188136521,0.248318711,0.267755564,0.537294507,0.692266184,0.510278474,0.65976632,0.880378555,0.836580352,0.718030528,0.730720983,0.807052787,0.820395306,0.882173079,0.982140251,0.986406075,0.979151348,0.686015422,0.882223981,0.875674287,0.811863479,0.751681289,0.732244436,0.462705493,0.307733816,0.489721526,0.34023368,0.119621445,0.163419648,0.281969472,0.269279017,0.192947213,0.179604694,0.117826921,0.017859749,0.013593925,0.020848652,-1,1
15279,47.70145122,34.44395208,57.18986862,35.29771497,61.94961909,47.58101818,20.18804801,3.153575156,0.80911995,0.391653997,-2.244165132,-0.222132429,-2.438708825,-1.784673335,-0.313997892,3.064753347,-1.203313431,2.26446113,1.971160966,1.39275984,0.114822711,77.46901213,61.69220872,40.9751802,46.99186783,34.7262717,32.66006163,34.36320889,46.51162791,88.35616438,87.56097561,75.36382536,58.69797225,0.00117011,0.000427914,0.000592473,0.000877013,0.001188771,-0.001365063,0.000776718,-0.000831523,0.000508127,-0.000339465,-0.001204889,96.46821393,85.78947368,60.07462687,35.24904215,38.49206349,47.1488178,16.81818182,0.992012306,0.98472264,0.962850423,0.928601635,0.890498466,0.854143379,0.699612747,0.535116212,0.453870442,0.318313794,0.881934456,0.882054108,0.819839503,0.670710474,0.47100924,0.38419703,0.260172689,0.159596857,0.144850472,0.128571073,0.007987694,0.01527736,0.037149577,0.071398365,0.109501534,0.145856621,0.300387253,0.464883788,0.546129558,0.681686206,0.118065544,0.117945892,0.180160497,0.329289526,0.52899076,0.61580297,0.739827311,0.840403143,0.855149528,0.871428927,1,-1
15353,32.35793522,69.56567401,14.88383547,34.14005423,23.06190594,22.98924363,45.05579197,0.004248932,-0.715023303,1.9076042,0.495546255,-0.833830734,1.028460522,1.475089341,1.860078071,-1.220814291,-0.591352523,-1.40896062,-1.418649493,-0.853808452,-0.528083234,37.7544021,78.32651114,45.76526461,34.36433337,51.31183645,59.16755106,62.88973419,39.40149626,37.94772507,31.60377358,34.03614458,38.55072464,-0.000754336,-0.000129901,-0.000209837,-0.000421663,-0.000589595,0.001465258,-0.000484087,0.001451103,-0.000589818,-0.000390571,0.000102315,33.86727689,57.67716535,41.46341463,52.40963855,22.04301075,52.01793722,64.85355649,0.478203575,0.258532208,0.513927828,0.338861451,0.512733739,0.51489464,0.595950068,0.707219178,0.803873723,0.727920002,0.916000166,0.867080361,0.883133203,0.888137434,0.90640974,0.922280033,0.937348358,0.961510658,0.976145254,0.972369259,0.521796425,0.741467792,0.486072172,0.661138549,0.487266261,0.48510536,0.404049932,0.292780822,0.196126277,0.272079998,0.083999834,0.132919639,0.116866797,0.111862566,0.09359026,0.077719967,0.062651642,0.038489342,0.023854746,0.027630741,-1,1
15423,49.5418455,46.99269347,44.26554481,34.50825222,36.65989583,44.71354832,79.38861993,0.072887888,0.966151957,-1.197458067,-0.539041662,1.626072941,-1.149471697,-2.730327631,-4.171366111,1.765561463,0.386965323,1.639826225,1.225991334,1.192466514,1.293048953,70.42384739,34.86435538,63.38021067,58.31702483,60.79760739,49.10973636,20.04021126,58.12619503,73.3256351,68.3994528,67.0995671,63.36779911,0.001072481,0.000218214,0.000360687,0.000500213,0.00069321,-0.002862377,0.000653638,-0.003210226,0.00078088,0.000880905,-0.000210099,86.75373134,11.08742004,98.98477157,89.38547486,63.63636364,63.63636364,15.93714927,0.765148866,0.68185392,0.618814416,0.704611859,0.7169902,0.481198298,0.445065267,0.41284691,0.271835035,0.1947318,0.570827083,0.356310533,0.27285759,0.269622681,0.38296697,0.434954764,0.387793256,0.413636935,0.382043426,0.246739289,0.234851134,0.31814608,0.381185584,0.295388141,0.2830098,0.518801702,0.554934733,0.58715309,0.728164965,0.8052682,0.429172917,0.643689467,0.72714241,0.730377319,0.61703303,0.565045236,0.612206744,0.586363065,0.617956574,0.753260711,1,-1
15485,32.38300619,46.67237539,13.53900747,76.5989995,11.72175345,15.80856981,67.50393621,-2.773536432,-0.4221728,0.386052262,0.952399673,-3.550008889,1.36727618,1.147398706,2.216564289,-1.735224906,-0.188789431,-0.81289028,-0.601972529,-0.673797677,-0.055250575,37.3896235,66.54665416,51.75744152,20.37064928,54.36347705,49.3803002,58.7576546,52.56609642,29.98007968,32.9321663,40.69767442,48.29396325,-0.000581139,-0.000274694,-0.000345769,-0.000407337,-0.000584987,0.002476876,-0.000377127,0.001460916,-0.000383849,-1.68E-06,0.000266107,2.760736196,90.21164021,56.93430657,30.75268817,52.13114754,89.21161826,10.96605744,0.246272381,0.184847553,0.154909843,0.305345804,0.461691524,0.506010799,0.464698302,0.446907067,0.560969581,0.742703349,0.838215918,0.770335587,0.725497167,0.788277531,0.894407032,0.932087231,0.932610549,0.898228138,0.89081732,0.914846546,0.753727619,0.815152447,0.845090157,0.694654196,0.538308476,0.493989201,0.535301698,0.553092933,0.439030419,0.257296651,0.161784082,0.229664413,0.274502833,0.211722469,0.105592968,0.067912769,0.067389451,0.101771862,0.10918268,0.085153454,-1,1
15487,38.64375107,47.36156659,15.13806138,79.18058866,12.08399057,14.5973654,57.91589143,-2.479920701,-1.039376509,0.822272451,0.862042106,-4.021982317,1.076106454,1.337431916,1.97828431,-2.345948322,-0.152398975,-1.735224906,-1.190494947,-0.601972529,-0.686520581,34.79000988,68.92764823,50.78630194,19.96718752,54.64116657,52.00491859,54.32096592,45.24236984,27.54435107,32.43534483,32.9321663,39.18228279,-0.000915207,-0.000350251,-0.000512867,-0.000695899,-0.000794745,0.002024943,-0.000644792,0.00156818,-0.000607899,-0.000373231,-2.58E-05,43.43807763,88.05970149,28.95377129,9.764309764,15.0712831,68.68852459,31.07049608,0.154909843,0.305345804,0.461691524,0.506010799,0.464698302,0.446907067,0.56096958,0.742703349,0.872948158,0.920552368,0.725497167,0.788277531,0.894407032,0.932087231,0.932610549,0.898228138,0.89081732,0.914846546,0.9603959,0.985725686,0.845090157,0.694654196,0.538308476,0.493989201,0.535301698,0.553092933,0.43903042,0.257296651,0.127051842,0.079447632,0.274502833,0.211722469,0.105592968,0.067912769,0.067389451,0.101771862,0.10918268,0.085153454,0.0396041,0.014274314,-1,1
15509,39.88698673,71.85033417,49.39244581,32.42698751,48.54921451,30.6129674,11.84829071,1.996315744,0.025415795,2.404014256,-2.140420044,-1.751301922,-2.067512122,-0.104709648,1.476932594,2.049010003,-1.284424284,1.706555362,0.894692947,0.283833009,-0.638779198,59.47717261,62.50973824,37.6613822,58.20888388,32.91210311,39.57746182,53.68599018,35.14879281,70.09584665,66.52360515,62.75092937,47.39368999,0.000455653,0.000273763,0.000465895,0.000620102,0.000695366,-0.000736708,0.000324581,0.002057185,-1.48E-05,-0.001121452,-0.001390027,80,18.53785901,46.00591716,78.60824742,51.38004246,0,83.60655738,0.968539758,0.942395396,0.843023425,0.830615199,0.853186063,0.611458943,0.552366091,0.557324655,0.377795338,0.284443615,0.960119699,0.95426416,0.88582044,0.826313395,0.856576339,0.792060519,0.621872824,0.456360261,0.402093508,0.170591039,0.031460242,0.057604604,0.156976575,0.169384801,0.146813937,0.388541057,0.447633909,0.442675345,0.622204662,0.715556385,0.039880301,0.04573584,0.11417956,0.173686605,0.143423661,0.207939481,0.378127176,0.543639739,0.597906492,0.829408961,1,-1
15526,48.72229429,15.17174099,63.04663584,46.17806083,43.82390619,42.97023394,36.27029568,1.112506597,0.608268166,1.275473935,1.062534287,0.639189701,0.500999888,-1.908055185,-0.868852985,-0.25015608,2.107565888,-0.364232641,-0.128456059,0.765335842,1.540398047,48.50130145,51.19597577,69.40283941,67.77919615,63.94445045,42.41784281,35.24744448,76.37795276,36.26482213,36.82664055,45.24669073,68.48659004,0.000306173,-2.83E-05,-7.64E-05,-0.000151241,-7.59E-05,-0.000358124,0.000198638,0.002080642,0.00053747,0.001089123,-0.000124184,44.7265625,76.2295082,84.375,93.866171,83.2363213,65.36412078,21.81146026,0.138655294,0.079766125,0.062814507,0.062760209,0.134574607,0.200772062,0.275313246,0.347085837,0.704120558,0.64514765,0.501577938,0.515830167,0.383725125,0.308768369,0.473121602,0.582313084,0.646306832,0.700271664,0.870224471,0.923175099,0.861344706,0.920233875,0.937185493,0.937239791,0.865425393,0.799227938,0.724686754,0.652914163,0.295879442,0.35485235,0.498422062,0.484169833,0.616274875,0.691231631,0.526878398,0.417686916,0.353693168,0.299728336,0.129775529,0.076824901,1,1
15555,36.19428977,44.63034788,49.57914682,44.49693252,33.13285781,29.90227534,58.60599579,1.576652561,0.783542728,-1.788410202,2.161538262,1.674972203,2.206864795,1.187712343,0.972582918,-0.885683473,1.300579164,-0.731064882,-0.472679392,0.002157488,0.499902063,42.36610789,31.04467944,63.7142059,49.83531349,69.16124176,53.06196633,68.17304333,62.80137773,30.34979424,36.81640625,37.01716738,53.82262997,-9.25E-05,-0.000115808,-0.000187569,-0.000277278,-0.000286655,0.001719266,-2.68E-05,0.001263997,0.000271932,0.001091244,0.001635811,13.7667304,24.42183164,47.97297297,16.74311927,77.55775578,88.34154351,71.9394773,0.024362244,0.056276214,0.04891033,0.112412232,0.088889186,0.177776609,0.405054296,0.405109218,0.51959073,0.605998836,0.455222884,0.563573497,0.647172225,0.748925608,0.762020029,0.756095639,0.78380537,0.845916361,0.904199907,0.937139542,0.975637756,0.943723786,0.95108967,0.887587768,0.911110814,0.822223391,0.594945704,0.594890782,0.48040927,0.394001164,0.544777116,0.436426503,0.352827775,0.251074392,0.237979971,0.243904361,0.21619463,0.154083639,0.095800093,0.062860458,-1,1
15724,41.08006492,39.76485711,51.94461002,52.76114544,41.73069651,30.27708969,24.41468626,-1.783223079,0.09280969,-0.32855977,0.894384798,-2.288376265,0.430166814,0.075883736,-0.582989755,-0.729483434,0.924975728,-0.811760893,-0.43427517,-0.01895671,1.069082798,47.46527654,48.18529647,63.25289289,25.65840347,59.07050509,60.72141146,40.30893256,62.97420334,37.78071334,39.94413408,49.85754986,78.83064516,-1.61E-05,-7.76E-05,-0.000168057,-0.00025076,-0.00032279,0.00017638,-5.79E-05,-0.000269584,0.000196419,0.000409844,0.000493191,29.31818182,40.57971014,87.71428571,4.322766571,60.33755274,52.74725275,7.741935484,0.1378591,0.103141502,0.087047016,0.066882949,0.23562388,0.477392362,0.480447911,0.571358673,0.707776099,0.747177402,0.467284751,0.429093874,0.419752515,0.435983232,0.582562577,0.746911355,0.835990259,0.85912655,0.881231221,0.940735028,0.8621409,0.896858498,0.912952984,0.933117051,0.76437612,0.522607638,0.519552089,0.428641327,0.292223901,0.252822598,0.532715249,0.570906126,0.580247485,0.564016768,0.417437423,0.253088645,0.164009741,0.14087345,0.118768779,0.059264972,-1,1
15897,44.62747322,50.83567349,52.18165513,60.90356181,61.5305794,40.33341068,22.35648506,0.160323956,0.230735678,-1.581426284,-1.425392205,2.668703091,-1.604167353,-1.332504935,-0.627472146,1.222902683,-0.509467683,1.332659392,1.53248468,0.813897088,0.302526204,68.03328212,27.15209399,43.28430205,82.03641052,38.56833119,38.43358924,54.79449697,43.46629986,63.31994645,79.19463087,74.71819646,75.20938023,0.000639339,0.000128603,0.000182468,0.000429812,0.000598984,-0.001524187,0.000427652,-0.002524163,0.000286295,-0.000244829,-0.000823507,78.77629063,10.99796334,66.89655172,79.38517179,53.07692308,5.167173252,22.49134948,0.96249387,0.926559301,0.847307358,0.72746287,0.621396837,0.745084467,0.546234484,0.314224218,0.270913696,0.429599911,0.881246184,0.872226396,0.805541973,0.665835376,0.598329616,0.560237931,0.462707987,0.306974448,0.169876972,0.26342572,0.03750613,0.073440699,0.152692642,0.27253713,0.378603163,0.254915533,0.453765516,0.685775782,0.729086304,0.570400089,0.118753816,0.127773604,0.194458027,0.334164624,0.401670384,0.439762069,0.537292013,0.693025552,0.830123028,0.73657428,1,1
16018,23.85684873,44.08739647,31.36263829,41.83669334,31.3035503,22.2892511,49.83394432,7.388641468,0.710310815,1.057753665,1.213968825,1.066194856,1.497607575,3.870767652,5.007746548,-0.767653072,-0.665086407,-0.381332242,-0.281462752,0.492087666,0.769360786,51.3989056,36.33517143,40.51866357,59.62715944,34.04063283,56.30225377,59.91544981,36.60262892,47.31182796,47.14131607,59.80861244,69.81327801,4.77E-05,-0.000118491,-0.000151713,-0.000246679,-0.000156449,0.005276472,5.74E-05,0.008522255,4.88E-05,-0.00023668,0.001320245,7.623318386,39.8078243,54.7107438,66.02564103,48.26446281,8.044164038,35.07246377,0.235952444,0.358350931,0.118684429,0.113085608,0.115390179,0.216884612,0.294114352,0.443583771,0.625599042,0.576226597,0.810133372,0.802368866,0.697973744,0.620353239,0.522758083,0.607827385,0.718304796,0.810438434,0.889517527,0.904226953,0.764047556,0.641649069,0.881315571,0.886914392,0.884609821,0.783115388,0.705885648,0.556416229,0.374400958,0.423773403,0.189866628,0.197631134,0.302026256,0.379646761,0.477241917,0.392172615,0.281695204,0.189561566,0.110482473,0.095773047,-1,1
16375,31.36937755,34.60689367,34.30987239,32.72297203,38.56122741,25.08099516,39.38697804,8.489378748,0.295711144,2.605186675,1.366097456,3.359614522,2.501079239,2.853450758,2.623896085,-0.955190922,-0.682949447,-0.693673532,-0.424770622,-0.513804834,-0.515334701,39.88395816,57.65581678,45.18627555,64.65716048,61.93260723,64.57158698,59.69460139,40.06677796,37.97942002,45.25483304,37.9403794,29.56705385,-0.000533932,-0.000134685,-0.000203844,-0.000224127,-0.000330578,0.002816282,-0.000210209,0.006577859,-0.000359836,0.000287952,0.001165344,14.95601173,69.01041667,16.53160454,84.65753425,30.65539112,95.26315789,34.46808511,0.300300932,0.346444485,0.36741585,0.298728818,0.453235683,0.576484046,0.359582383,0.136293109,0.500878338,0.534020088,0.914388509,0.910729012,0.909918079,0.864675016,0.857168407,0.915696528,0.907537257,0.832233548,0.880284236,0.931132326,0.699699068,0.653555515,0.63258415,0.701271182,0.546764317,0.423515954,0.640417617,0.863706891,0.499121662,0.465979912,0.085611491,0.089270988,0.090081921,0.135324984,0.142831593,0.084303472,0.092462743,0.167766452,0.119715764,0.068867674,-1,1
16393,25.96883429,45.72188565,14.36965234,61.56999385,24.81477154,32.61841631,31.8121085,2.826558801,-2.109697721,3.366994085,0.275026186,5.038085903,0.059646547,1.060042284,3.235999547,-2.682065954,-0.621386496,-2.996176433,-2.741536168,-2.377047083,0.155041435,35.64032026,68.37843223,48.79829662,67.66304802,42.73213739,38.40606816,71.25873268,47.14661984,29.8245614,29.53439889,33.07030129,43.73814042,-0.001246601,-0.000287178,-0.000484236,-0.000821614,-0.001361919,0.000339212,-0.001030689,0.002714799,-0.001002989,-0.001268778,-0.001147513,26.45454545,57.56756757,72.98474946,67.64705882,21.88295165,17.65799257,99.09502262,0.261080011,0.259386209,0.539731673,0.384774604,0.764011457,0.824171564,0.861861064,0.866171284,0.91950469,0.955067654,0.723841415,0.612263959,0.694948298,0.745050668,0.919701627,0.987684869,0.996074041,0.995791447,0.99438093,0.994309168,0.738919989,0.740613791,0.460268327,0.615225396,0.235988543,0.175828436,0.138138936,0.133828716,0.08049531,0.044932346,0.276158585,0.387736041,0.305051702,0.254949332,0.080298373,0.012315131,0.003925959,0.004208553,0.00561907,0.005690832,-1,1
